mro_code,mro_acc_code,mro_mer_code,mro_sys_code,mro_tran_code,mro_tran_curr_code,updated_at
4249,2576519,2480261,,,150,2024-08-07 07:05:08.091
4250,2576520,2480281,,,150,2024-08-07 07:05:08.091
4251,2576521,2480301,,,150,2024-08-07 07:05:08.091
4252,2576522,2480321,,,150,2024-08-07 07:05:08.091
4253,2576523,2480341,,,150,2024-08-07 07:05:08.091
4269,2576659,2480661,,,150,2024-08-07 07:05:08.091
4270,2576660,2480681,,,150,2024-08-07 07:05:08.091
4289,2576759,2481061,,,150,2024-08-07 07:05:08.091
4309,2576779,2481461,,,150,2024-08-07 07:05:08.091
4310,2576780,2481481,,,150,2024-08-07 07:05:08.091
4311,2576781,2481501,,,150,2024-08-07 07:05:08.091
4312,2576782,2481521,,,150,2024-08-07 07:05:08.091
4313,2576783,2481541,,,150,2024-08-07 07:05:08.091
4314,2576784,2481561,,,150,2024-08-07 07:05:08.091
4329,2578879,2481861,,,150,2024-08-07 07:05:08.091
4349,2579007,2482261,,,150,2024-08-07 07:05:08.091
4350,2579008,2482281,,,150,2024-08-07 07:05:08.091
4369,2581099,2482661,,,150,2024-08-07 07:05:08.091
4370,2581100,2482681,,,150,2024-08-07 07:05:08.091
4389,2581106,2482701,,,150,2024-08-07 07:05:08.091
4409,2581182,2483061,,,150,2024-08-07 07:05:08.091
4429,2581299,2483461,,,150,2024-08-07 07:05:08.091
4449,2583339,2483861,,,150,2024-08-07 07:05:08.091
4469,2587519,2484261,,,150,2024-08-07 07:05:08.091
4489,2587539,2484661,,,150,2024-08-07 07:05:08.091
4509,2587579,2485061,,,150,2024-08-07 07:05:08.091
4510,2587580,2485081,,,150,2024-08-07 07:05:08.091
4511,2587581,2485101,,,150,2024-08-07 07:05:08.091
4512,2587582,2485121,,,150,2024-08-07 07:05:08.091
4513,2587583,2485141,,,150,2024-08-07 07:05:08.091
4514,2587584,2485161,,,150,2024-08-07 07:05:08.091
4515,2587585,2485181,,,150,2024-08-07 07:05:08.091
4516,2587586,2485201,,,150,2024-08-07 07:05:08.091
4517,2587587,2485221,,,150,2024-08-07 07:05:08.091
4518,2587588,2485241,,,150,2024-08-07 07:05:08.091
4519,2587589,2485261,,,150,2024-08-07 07:05:08.091
4520,2587590,2485281,,,150,2024-08-07 07:05:08.091
4521,2587591,2485301,,,150,2024-08-07 07:05:08.091
4522,2587592,2485321,,,150,2024-08-07 07:05:08.091
4523,2587593,2485341,,,150,2024-08-07 07:05:08.091
4524,2587594,2485361,,,150,2024-08-07 07:05:08.091
4529,2587599,2485461,,,150,2024-08-07 07:05:08.091
4530,2587600,2485481,,,150,2024-08-07 07:05:08.091
4531,2587601,2485501,,,150,2024-08-07 07:05:08.091
4549,2590359,2485861,,,150,2024-08-07 07:05:08.091
4550,2590360,2485881,,,150,2024-08-07 07:05:08.091
4551,2590361,2485901,,,150,2024-08-07 07:05:08.091
4552,2590362,2485921,,,150,2024-08-07 07:05:08.091
4553,2590363,2485941,,,150,2024-08-07 07:05:08.091
4554,2590364,2485961,,,150,2024-08-07 07:05:08.091
4555,2590365,2485981,,,150,2024-08-07 07:05:08.091
4569,2590459,2486261,,,150,2024-08-07 07:05:08.091
4589,2590499,2486661,,,150,2024-08-07 07:05:08.091
4590,2590500,2486681,,,150,2024-08-07 07:05:08.091
4591,2590501,2486701,,,150,2024-08-07 07:05:08.091
4592,2590502,2486721,,,150,2024-08-07 07:05:08.091
4593,2590503,2486741,,,150,2024-08-07 07:05:08.091
4594,2590504,2486761,,,150,2024-08-07 07:05:08.091
4595,2590505,2486781,,,150,2024-08-07 07:05:08.091
4596,2590506,2486801,,,150,2024-08-07 07:05:08.091
4597,2590507,2486821,,,150,2024-08-07 07:05:08.091
4598,2590508,2486841,,,150,2024-08-07 07:05:08.091
4599,2590509,2486861,,,150,2024-08-07 07:05:08.091
4609,2590619,2487061,,,150,2024-08-07 07:05:08.091
4610,2590620,2487081,,,150,2024-08-07 07:05:08.091
4611,2590621,2487101,,,150,2024-08-07 07:05:08.091
4612,2590622,2487121,,,150,2024-08-07 07:05:08.091
4613,2590623,2487141,,,150,2024-08-07 07:05:08.091
4614,2590624,2487161,,,150,2024-08-07 07:05:08.091
4629,2593079,2487461,,,150,2024-08-07 07:05:08.091
4649,2593099,2487861,,,150,2024-08-07 07:05:08.091
4650,2593100,2487881,,,150,2024-08-07 07:05:08.091
4651,2593101,2487901,,,150,2024-08-07 07:05:08.091
4652,2593102,2487921,,,150,2024-08-07 07:05:08.091
4653,2593103,2487941,,,150,2024-08-07 07:05:08.091
4654,2593104,2487961,,,150,2024-08-07 07:05:08.091
4655,2593105,2487981,,,150,2024-08-07 07:05:08.091
4656,2593106,2488001,,,150,2024-08-07 07:05:08.091
4657,2593107,2488021,,,150,2024-08-07 07:05:08.091
4658,2593108,2488041,,,150,2024-08-07 07:05:08.091
4659,2593109,2488061,,,150,2024-08-07 07:05:08.091
4660,2593110,2488081,,,150,2024-08-07 07:05:08.091
4661,2593111,2488101,,,150,2024-08-07 07:05:08.091
4662,2593112,2488121,,,150,2024-08-07 07:05:08.091
4663,2593113,2488141,,,150,2024-08-07 07:05:08.091
4664,2593114,2488161,,,150,2024-08-07 07:05:08.091
4665,2593115,2488181,,,150,2024-08-07 07:05:08.091
4666,2593116,2488201,,,150,2024-08-07 07:05:08.091
4667,2593117,2488221,,,150,2024-08-07 07:05:08.091
4668,2593118,2488241,,,150,2024-08-07 07:05:08.091
4669,2593119,2488261,,,150,2024-08-07 07:05:08.091
4670,2593120,2488281,,,150,2024-08-07 07:05:08.091
4671,2593121,2488301,,,150,2024-08-07 07:05:08.091
4672,2593122,2488321,,,150,2024-08-07 07:05:08.091
4673,2593123,2488341,,,150,2024-08-07 07:05:08.091
4674,2593124,2488361,,,150,2024-08-07 07:05:08.091
4675,2593125,2488381,,,150,2024-08-07 07:05:08.091
4676,2593126,2488401,,,150,2024-08-07 07:05:08.091
4677,2593127,2488421,,,150,2024-08-07 07:05:08.091
4678,2593128,2488441,,,150,2024-08-07 07:05:08.091
4679,2593129,2488461,,,150,2024-08-07 07:05:08.091
4689,2593148,2488661,,,150,2024-08-07 07:05:08.091
4690,2593149,2488681,,,150,2024-08-07 07:05:08.091
4691,2593150,2488701,,,150,2024-08-07 07:05:08.091
4709,2595239,2489061,,,150,2024-08-07 07:05:08.091
4729,2601359,2489461,,,150,2024-08-07 07:05:08.091
4749,2601379,2489861,,,28,2024-08-07 07:05:08.091
4750,2601380,2489881,,,28,2024-08-07 07:05:08.091
4751,2601381,2489901,,,28,2024-08-07 07:05:08.091
4752,2601382,2489921,,,28,2024-08-07 07:05:08.091
4753,2601383,2489941,,,150,2024-08-07 07:05:08.091
4754,2601384,2489961,,,150,2024-08-07 07:05:08.091
4755,2601385,2489981,,,150,2024-08-07 07:05:08.091
4756,2601386,2490001,,,150,2024-08-07 07:05:08.091
4757,2601387,2490021,,,150,2024-08-07 07:05:08.091
4758,2601388,2490041,,,150,2024-08-07 07:05:08.091
4759,2601389,2490061,,,150,2024-08-07 07:05:08.091
4760,2601390,2490081,,,150,2024-08-07 07:05:08.091
4761,2601391,2490101,,,150,2024-08-07 07:05:08.091
4762,2601392,2490121,,,150,2024-08-07 07:05:08.091
4763,2601393,2490141,,,150,2024-08-07 07:05:08.091
4764,2601394,2490161,,,150,2024-08-07 07:05:08.091
4765,2601395,2490181,,,150,2024-08-07 07:05:08.091
4766,2601396,2490201,,,150,2024-08-07 07:05:08.091
4767,2601397,2490221,,,150,2024-08-07 07:05:08.091
4769,2601791,2490261,,,150,2024-08-07 07:05:08.091
4789,2605899,2490661,,,150,2024-08-07 07:05:08.091
4809,2606019,2491061,,,150,2024-08-07 07:05:08.091
4810,2606020,2491081,,,150,2024-08-07 07:05:08.091
4811,2606021,2491101,,,150,2024-08-07 07:05:08.091
4812,2606022,2491121,,,150,2024-08-07 07:05:08.091
4813,2606023,2491141,,,150,2024-08-07 07:05:08.091
4814,2606024,2491161,,,150,2024-08-07 07:05:08.091
4815,2606025,2491181,,,150,2024-08-07 07:05:08.091
4816,2606026,2491201,,,150,2024-08-07 07:05:08.091
4817,2606027,2491221,,,150,2024-08-07 07:05:08.091
4818,2606028,2491241,,,150,2024-08-07 07:05:08.091
4819,2606029,2491261,,,150,2024-08-07 07:05:08.091
4820,2606030,2491281,,,150,2024-08-07 07:05:08.091
4821,2606031,2491301,,,150,2024-08-07 07:05:08.091
4822,2606032,2491321,,,150,2024-08-07 07:05:08.091
4823,2606033,2491341,,,150,2024-08-07 07:05:08.091
4824,2606034,2491361,,,150,2024-08-07 07:05:08.091
4825,2606035,2491381,,,150,2024-08-07 07:05:08.091
4826,2606036,2491401,,,150,2024-08-07 07:05:08.091
4827,2606037,2491421,,,150,2024-08-07 07:05:08.091
4828,2606038,2491441,,,150,2024-08-07 07:05:08.091
4829,2606039,2491461,,,150,2024-08-07 07:05:08.091
4849,2606067,2491861,,,150,2024-08-07 07:05:08.091
4869,2606199,2492261,,,150,2024-08-07 07:05:08.091
4870,2606200,2492281,,,150,2024-08-07 07:05:08.091
4889,2606319,2492661,,,150,2024-08-07 07:05:08.091
4890,2606320,2492681,,,150,2024-08-07 07:05:08.091
4891,2606321,2492701,,,150,2024-08-07 07:05:08.091
4892,2606322,2492721,,,150,2024-08-07 07:05:08.091
4893,2606323,2492741,,,150,2024-08-07 07:05:08.091
4894,2606324,2492761,,,150,2024-08-07 07:05:08.091
4895,2606325,2492781,,,150,2024-08-07 07:05:08.091
4896,2606326,2492801,,,150,2024-08-07 07:05:08.091
4897,2606327,2492821,,,150,2024-08-07 07:05:08.091
4898,2606328,2492841,,,150,2024-08-07 07:05:08.091
4899,2606329,2492861,,,150,2024-08-07 07:05:08.091
4909,2608439,2493061,,,150,2024-08-07 07:05:08.091
4929,2608459,2493461,,,150,2024-08-07 07:05:08.091
4949,2608639,2493861,,,150,2024-08-07 07:05:08.091
4950,2608640,2493881,,,150,2024-08-07 07:05:08.091
4951,2608641,2493901,,,150,2024-08-07 07:05:08.091
4952,2608642,2493921,,,150,2024-08-07 07:05:08.091
4953,2608643,2493941,,,150,2024-08-07 07:05:08.091
4954,2608644,2493961,,,150,2024-08-07 07:05:08.091
4955,2608645,2493981,,,150,2024-08-07 07:05:08.091
4956,2608646,2494001,,,150,2024-08-07 07:05:08.091
4957,2608647,2494021,,,150,2024-08-07 07:05:08.091
4958,2608648,2494041,,,150,2024-08-07 07:05:08.091
4959,2608649,2494061,,,150,2024-08-07 07:05:08.091
4960,2608650,2494081,,,150,2024-08-07 07:05:08.091
4961,2608651,2494101,,,150,2024-08-07 07:05:08.091
4962,2608652,2494121,,,150,2024-08-07 07:05:08.091
4969,2608659,2494261,,,150,2024-08-07 07:05:08.091
4970,2608660,2494281,,,150,2024-08-07 07:05:08.091
4971,2608661,2494301,,,150,2024-08-07 07:05:08.091
4972,2608662,2494321,,,150,2024-08-07 07:05:08.091
4973,2608663,2494341,,,150,2024-08-07 07:05:08.091
4974,2608664,2494361,,,150,2024-08-07 07:05:08.091
4975,2608665,2494381,,,150,2024-08-07 07:05:08.091
4976,2608666,2494401,,,150,2024-08-07 07:05:08.091
4989,2608759,2494661,,,150,2024-08-07 07:05:08.091
4990,2608760,2494681,,,150,2024-08-07 07:05:08.091
4991,2608761,2494701,,,150,2024-08-07 07:05:08.091
4992,2608762,2494721,,,150,2024-08-07 07:05:08.091
4993,2608763,2494741,,,150,2024-08-07 07:05:08.091
4994,2608764,2494761,,,150,2024-08-07 07:05:08.091
4995,2608765,2494781,,,150,2024-08-07 07:05:08.091
4996,2608766,2494801,,,150,2024-08-07 07:05:08.091
5009,2608779,2495061,,,150,2024-08-07 07:05:08.091
5029,2612919,2495461,,,150,2024-08-07 07:05:08.091
5049,2613059,2495861,,,150,2024-08-07 07:05:08.091
5050,2613060,2495881,,,150,2024-08-07 07:05:08.091
5069,2615203,2496261,,,150,2024-08-07 07:05:08.091
5089,2617279,2496661,,,150,2024-08-07 07:05:08.091
5109,2619799,2497061,,,150,2024-08-07 07:05:08.091
5129,2619899,2497461,,,150,2024-08-07 07:05:08.091
5149,2619919,2497861,,,150,2024-08-07 07:05:08.091
5169,2622139,2498261,,,150,2024-08-07 07:05:08.091
5170,2622140,2498281,,,150,2024-08-07 07:05:08.091
5171,2622141,2498301,,,150,2024-08-07 07:05:08.091
5172,2622142,2498321,,,150,2024-08-07 07:05:08.091
5173,2622143,2498341,,,150,2024-08-07 07:05:08.091
5174,2622144,2498361,,,150,2024-08-07 07:05:08.091
5175,2622145,2498381,,,150,2024-08-07 07:05:08.091
5209,2624319,2499061,,,150,2024-08-07 07:05:08.091
5210,2624320,2499081,,,150,2024-08-07 07:05:08.091
5211,2624321,2499101,,,150,2024-08-07 07:05:08.091
5212,2624322,2499121,,,150,2024-08-07 07:05:08.091
5229,2630439,2499461,,,150,2024-08-07 07:05:08.091
5230,2630440,2499481,,,150,2024-08-07 07:05:08.091
5232,2630442,2499521,,,150,2024-08-07 07:05:08.091
5233,2630443,2499541,,,150,2024-08-07 07:05:08.091
5234,2630444,2499561,,,150,2024-08-07 07:05:08.091
5249,2632459,2499861,,,150,2024-08-07 07:05:08.091
5269,2632559,2500261,,,150,2024-08-07 07:05:08.091
5289,2632819,2500661,,,150,2024-08-07 07:05:08.091
5309,2633019,2501061,,,150,2024-08-07 07:05:08.091
5310,2633020,2501081,,,150,2024-08-07 07:05:08.091
5311,2633021,2501101,,,150,2024-08-07 07:05:08.091
5329,2633099,2501461,,,150,2024-08-07 07:05:08.091
5330,2633100,2501481,,,150,2024-08-07 07:05:08.091
5349,2633199,2501861,,,150,2024-08-07 07:05:08.091
5351,2633201,2501901,,,150,2024-08-07 07:05:08.091
5352,2633202,2501921,,,150,2024-08-07 07:05:08.091
5353,2633275,2502261,,,150,2024-08-07 07:05:08.091
5369,2633439,2502661,,,150,2024-08-07 07:05:08.091
5389,2635743,2503061,,,150,2024-08-07 07:05:08.091
5409,2635839,2503461,,,150,2024-08-07 07:05:08.091
5410,2635840,2503481,,,150,2024-08-07 07:05:08.091
5411,2635841,2503501,,,150,2024-08-07 07:05:08.091
5429,2635879,2503861,,,150,2024-08-07 07:05:08.091
5430,2635880,2503881,,,150,2024-08-07 07:05:08.091
5431,2635881,2503901,,,150,2024-08-07 07:05:08.091
5449,2639979,2504261,,,150,2024-08-07 07:05:08.091
5450,2639980,2504281,,,150,2024-08-07 07:05:08.091
5451,2639981,2504301,,,150,2024-08-07 07:05:08.091
5452,2639982,2504321,,,150,2024-08-07 07:05:08.091
5469,2642579,2504661,,,150,2024-08-07 07:05:08.091
5489,2645179,2505061,,,150,2024-08-07 07:05:08.091
5490,2645180,2505081,,,150,2024-08-07 07:05:08.091
5509,2645219,2505461,,,150,2024-08-07 07:05:08.091
5529,2645488,2505861,,,150,2024-08-07 07:05:08.091
5530,2645489,2505881,,,150,2024-08-07 07:05:08.091
5531,2645490,2505901,,,150,2024-08-07 07:05:08.091
5549,2645679,2506261,,,28,2024-08-07 07:05:08.091
5569,2647899,2506661,,,150,2024-08-07 07:05:08.091
5589,2647919,2507061,,,150,2024-08-07 07:05:08.091
5590,2647920,2507081,,,150,2024-08-07 07:05:08.091
5591,2647921,2507101,,,150,2024-08-07 07:05:08.091
5609,2650119,2507461,,,150,2024-08-07 07:05:08.091
5629,2650739,2507861,,,150,2024-08-07 07:05:08.091
5649,2651859,2508261,,,150,2024-08-07 07:05:08.091
5669,2651879,2508661,,,150,2024-08-07 07:05:08.091
5670,2651880,2508681,,,150,2024-08-07 07:05:08.091
5671,2651881,2508701,,,150,2024-08-07 07:05:08.091
5689,2654879,2509061,,,150,2024-08-07 07:05:08.091
5690,2654880,2509081,,,150,2024-08-07 07:05:08.091
5709,2656259,2509461,,,150,2024-08-07 07:05:08.091
5729,2656359,2509861,,,150,2024-08-07 07:05:08.091
5749,2656459,2510261,,,150,2024-08-07 07:05:08.091
5750,2656460,2510281,,,150,2024-08-07 07:05:08.091
5769,2657859,2510661,,,150,2024-08-07 07:05:08.091
5770,2657860,2510681,,,150,2024-08-07 07:05:08.091
5789,2658119,2511061,,,150,2024-08-07 07:05:08.091
5790,2658120,2511081,,,150,2024-08-07 07:05:08.091
5791,2658121,2511101,,,150,2024-08-07 07:05:08.091
5792,2658122,2511121,,,150,2024-08-07 07:05:08.091
5793,2658123,2511141,,,150,2024-08-07 07:05:08.091
5794,2658124,2511161,,,150,2024-08-07 07:05:08.091
5809,2662419,2511461,,,150,2024-08-07 07:05:08.091
5829,2664479,2511861,,,150,2024-08-07 07:05:08.091
5830,2664480,2511881,,,150,2024-08-07 07:05:08.091
5831,2664481,2511901,,,150,2024-08-07 07:05:08.091
5832,2664482,2511921,,,150,2024-08-07 07:05:08.091
5833,2664483,2511941,,,150,2024-08-07 07:05:08.091
5849,2664499,2512261,,,150,2024-08-07 07:05:08.091
5869,2664519,2512661,,,150,2024-08-07 07:05:08.091
5889,2665639,2513061,,,150,2024-08-07 07:05:08.091
5890,2665640,2513081,,,150,2024-08-07 07:05:08.091
5909,2665679,2513461,,,150,2024-08-07 07:05:08.091
5910,2665680,2513481,,,150,2024-08-07 07:05:08.091
5929,2665699,2513861,,,150,2024-08-07 07:05:08.091
5930,2665700,2513881,,,150,2024-08-07 07:05:08.091
5931,2665701,2513901,,,150,2024-08-07 07:05:08.091
5932,2665702,2513921,,,150,2024-08-07 07:05:08.091
5949,2668239,2514261,,,150,2024-08-07 07:05:08.091
5969,2668299,2514661,,,150,2024-08-07 07:05:08.091
5970,2668300,2514681,,,150,2024-08-07 07:05:08.091
5971,2668301,2514701,,,150,2024-08-07 07:05:08.091
5989,2668319,2515061,,,150,2024-08-07 07:05:08.091
5990,2668320,2515081,,,150,2024-08-07 07:05:08.091
5991,2668321,2515101,,,150,2024-08-07 07:05:08.091
5992,2668322,2515121,,,150,2024-08-07 07:05:08.091
6009,2675679,2515461,,,150,2024-08-07 07:05:08.091
6029,2675699,2515861,,,150,2024-08-07 07:05:08.091
6049,2682019,2516261,,,150,2024-08-07 07:05:08.091
6050,2682020,2516281,,,150,2024-08-07 07:05:08.091
6069,655765,2358261,,5000.0,150,2024-08-07 07:05:08.091
6089,2686331,2516661,,,150,2024-08-07 07:05:08.091
6090,2686332,2516681,,,150,2024-08-07 07:05:08.091
6109,2686359,2517061,,,150,2024-08-07 07:05:08.091
6129,2686419,2517461,,,150,2024-08-07 07:05:08.091
6149,2686479,2517861,,,150,2024-08-07 07:05:08.091
6169,2690599,2518261,,,150,2024-08-07 07:05:08.091
6170,2690600,2518281,,,150,2024-08-07 07:05:08.091
6189,2692619,2518661,,,150,2024-08-07 07:05:08.091
6190,2692620,2518681,,,150,2024-08-07 07:05:08.091
6191,2692621,2518701,,,150,2024-08-07 07:05:08.091
6209,2692679,2519061,,,150,2024-08-07 07:05:08.091
6229,2692699,2519461,,,150,2024-08-07 07:05:08.091
6249,2699079,2519861,,,150,2024-08-07 07:05:08.091
6269,2699099,2520261,,,150,2024-08-07 07:05:08.091
6289,2703239,2520661,,,150,2024-08-07 07:05:08.091
6290,2703240,2520681,,,150,2024-08-07 07:05:08.091
6309,2703279,2521061,,,150,2024-08-07 07:05:08.091
6329,2705419,2521461,,,150,2024-08-07 07:05:08.091
6330,2705420,2521481,,,150,2024-08-07 07:05:08.091
6349,2707659,2521861,,,150,2024-08-07 07:05:08.091
6369,2707819,2522261,,,150,2024-08-07 07:05:08.091
6370,2707820,2522281,,,150,2024-08-07 07:05:08.091
6389,2707940,2522661,,,150,2024-08-07 07:05:08.091
6390,2707941,2522681,,,150,2024-08-07 07:05:08.091
6409,2708679,2523061,,,150,2024-08-07 07:05:08.091
6429,2708819,2523461,,,150,2024-08-07 07:05:08.091
6430,2708820,2523481,,,150,2024-08-07 07:05:08.091
6449,2708879,2523861,,,150,2024-08-07 07:05:08.091
6450,2708880,2523881,,,150,2024-08-07 07:05:08.091
6469,2708939,2524261,,,150,2024-08-07 07:05:08.091
6489,2709059,2524661,,,150,2024-08-07 07:05:08.091
6509,2709099,2525061,,,150,2024-08-07 07:05:08.091
6529,2715239,2525461,,,150,2024-08-07 07:05:08.091
6549,2719339,2525861,,,150,2024-08-07 07:05:08.091
6569,2719399,2526261,,,150,2024-08-07 07:05:08.091
6589,2719539,2526661,,,150,2024-08-07 07:05:08.091
6590,2719540,2526681,,,150,2024-08-07 07:05:08.091
6591,2719541,2526701,,,150,2024-08-07 07:05:08.091
6592,2719542,2526721,,,150,2024-08-07 07:05:08.091
6593,2719543,2526741,,,150,2024-08-07 07:05:08.091
6609,2723759,2527061,,,150,2024-08-07 07:05:08.091
6610,2723760,2527081,,,150,2024-08-07 07:05:08.091
6611,2723761,2527101,,,150,2024-08-07 07:05:08.091
6629,2723799,2527461,,,150,2024-08-07 07:05:08.091
6649,2723859,2527861,,,150,2024-08-07 07:05:08.091
6669,2726099,2528261,,,150,2024-08-07 07:05:08.091
6670,2726100,2528281,,,150,2024-08-07 07:05:08.091
6689,2726259,2528661,,,150,2024-08-07 07:05:08.091
6690,2726260,2528681,,,150,2024-08-07 07:05:08.091
6709,2726479,2529061,,,150,2024-08-07 07:05:08.091
6729,2727719,2529461,,,150,2024-08-07 07:05:08.091
6749,2729479,2529861,,,150,2024-08-07 07:05:08.091
6769,2730074,2530261,,,150,2024-08-07 07:05:08.091
6770,2730075,2530281,,,150,2024-08-07 07:05:08.091
6771,2730076,2530301,,,150,2024-08-07 07:05:08.091
6789,2730412,2530661,,,150,2024-08-07 07:05:08.091
6790,2730413,2530681,,,150,2024-08-07 07:05:08.091
6809,2730419,2531061,,,150,2024-08-07 07:05:08.091
6829,2730459,2531461,,,150,2024-08-07 07:05:08.091
6849,2732799,2531861,,,150,2024-08-07 07:05:08.091
6869,2732819,2532261,,,150,2024-08-07 07:05:08.091
6889,2732879,2532661,,,150,2024-08-07 07:05:08.091
6890,2732880,2532681,,,150,2024-08-07 07:05:08.091
6891,2732881,2532701,,,150,2024-08-07 07:05:08.091
6909,2733199,2533061,,,150,2024-08-07 07:05:08.091
6929,2733219,2533461,,,150,2024-08-07 07:05:08.091
6949,2735899,2533861,,,150,2024-08-07 07:05:08.091
6950,2735900,2533881,,,150,2024-08-07 07:05:08.091
6969,2735919,2534261,,,150,2024-08-07 07:05:08.091
6989,2743039,2534661,,,150,2024-08-07 07:05:08.091
6990,2743040,2534681,,,150,2024-08-07 07:05:08.091
6991,2743041,2534701,,,150,2024-08-07 07:05:08.091
7009,2743099,2535061,,,150,2024-08-07 07:05:08.091
7029,2743119,2535461,,,150,2024-08-07 07:05:08.091
7030,2743120,2535481,,,150,2024-08-07 07:05:08.091
7049,2743579,2535861,,,150,2024-08-07 07:05:08.091
7050,2743580,2535881,,,150,2024-08-07 07:05:08.091
7051,2743581,2535901,,,150,2024-08-07 07:05:08.091
7069,2743759,2536261,,,150,2024-08-07 07:05:08.091
7070,2743760,2536281,,,150,2024-08-07 07:05:08.091
7071,2743761,2536301,,,150,2024-08-07 07:05:08.091
7072,2743762,2536321,,,150,2024-08-07 07:05:08.091
7089,2743999,2536661,,,150,2024-08-07 07:05:08.091
7109,2744139,2537061,,,150,2024-08-07 07:05:08.091
7110,2744140,2537081,,,150,2024-08-07 07:05:08.091
7111,2744141,2537101,,,150,2024-08-07 07:05:08.091
7129,2744259,2537461,,,150,2024-08-07 07:05:08.091
7130,2744260,2537481,,,150,2024-08-07 07:05:08.091
7131,2744261,2537501,,,150,2024-08-07 07:05:08.091
7149,2744819,2537861,,,150,2024-08-07 07:05:08.091
7150,2744820,2537881,,,150,2024-08-07 07:05:08.091
7151,2744821,2537901,,,150,2024-08-07 07:05:08.091
1089,2385839,2418661,,,150,2024-08-07 07:05:08.091
