ts_cnt,bank_id,del_flg,srl_num,ratecode,lchg_time,rcre_time,rtlist_num,rtlist_date,lchg_user_id,low_slab_amt,rcre_user_id,high_slab_amt,entity_cre_flg,fxd_crncy_code,var_crncy_code,fxd_crncy_units,slab_crncy_code,var_crncy_units,cust_var_crncy_units,var_crncy_tol_pcnt_plus,var_crncy_tol_pcnt_minus,var_crncy_tol_pcnt_plus_tr,var_crncy_tol_pcnt_minus_tr,updated_at
3050,1,N,1,NCB,2024-07-26T10:17:04,2014-01-14T20:05:05,1,2024-07-26T00:00:00.000000,AB2269,0,JEEVAS,0,Y,KWD,NPR,1,,437.39,439.58,1,1.0,0,0,2024-08-07 06:55:39.771
3049,1,N,1,REV,2024-07-26T10:17:04,2014-01-14T20:06:28,1,2024-07-26T00:00:00.000000,AB2269,0,JEEVAS,0,Y,KWD,NPR,1,,439.58,439.58,1,1.0,0,0,2024-08-07 06:55:39.771
3049,1,N,1,SEL,2024-07-26T10:17:04,2014-01-14T20:06:28,1,2024-07-26T00:00:00.000000,AB2269,0,JEEVAS,0,Y,KWD,NPR,1,,441.77,439.58,1,1.0,0,0,2024-08-07 06:55:39.771
3004,1,N,1,CSB,2024-07-26T10:17:04,2014-03-14T16:58:07,1,2024-07-26T00:00:00.000000,AB2269,0,DIPENDRASH,0,Y,BHD,NPR,1,,353.04,354.8,0,1.0,0,0,2024-08-07 06:55:39.771
3004,1,N,1,NCB,2024-07-26T10:17:04,2014-03-14T16:58:07,1,2024-07-26T00:00:00.000000,AB2269,0,DIPENDRASH,0,Y,BHD,NPR,1,,353.04,354.8,1,1.0,0,0,2024-08-07 06:55:39.771
3004,1,N,1,SEL,2024-07-26T10:17:04,2014-03-14T16:58:07,1,2024-07-26T00:00:00.000000,AB2269,0,DIPENDRASH,0,Y,BHD,NPR,1,,356.57,354.8,1,1.0,0,0,2024-08-07 06:55:39.771
3004,1,N,1,REV,2024-07-26T10:17:04,2014-03-14T16:58:07,1,2024-07-26T00:00:00.000000,AB2269,0,DIPENDRASH,0,Y,BHD,NPR,1,,354.8,354.8,1,1.0,0,0,2024-08-07 06:55:39.771
4973,1,N,1,CSB,2024-08-23T10:13:53,2007-10-12T16:49:09,1,2024-08-23T00:00:00.000000,AB2269,0,RAJESHS,0,Y,USD,NPR,1,,133.23,134.2,3,3.0,0,0,2024-08-29 05:00:47.736
4973,1,N,1,NCB,2024-08-23T10:13:53,2007-10-12T16:49:09,1,2024-08-23T00:00:00.000000,AB2269,0,RAJESHS,0,Y,USD,NPR,1,,133.9,134.2,3,3.0,0,0,2024-08-29 05:00:47.736
2027,1,N,1,SEL,2024-08-23T10:13:53,2007-10-15T15:11:47,1,2024-08-23T00:00:00.000000,AB2269,0,PUSHPARK,0,Y,INR,NPR,1,,1.6015,1.60075,0,0.0,0,0,2024-08-29 05:00:47.736
2027,1,N,1,NCB,2024-08-23T10:13:53,2007-10-15T15:11:47,1,2024-08-23T00:00:00.000000,AB2269,0,PUSHPARK,0,Y,INR,NPR,1,,1.6,1.60075,0,0.0,0,0,2024-08-29 05:00:47.736
2027,1,N,1,REV,2024-08-23T10:13:53,2007-10-15T15:11:47,1,2024-08-23T00:00:00.000000,AB2269,0,PUSHPARK,0,Y,INR,NPR,1,,1.60075,1.60075,0,0.0,0,0,2024-08-29 05:00:47.736
2027,1,N,1,CSB,2024-08-23T10:13:53,2007-10-15T15:11:47,1,2024-08-23T00:00:00.000000,AB2269,0,PUSHPARK,0,Y,INR,NPR,1,,1.6,1.60075,0,0.0,0,0,2024-08-29 05:00:47.736
4973,1,N,1,REV,2024-08-23T10:13:54,2007-10-12T16:49:09,1,2024-08-23T00:00:00.000000,AB2269,0,RAJESHS,0,Y,USD,NPR,1,,134.2,134.2,3,3.0,0,0,2024-08-29 05:00:47.736
4973,1,N,1,SEL,2024-08-23T10:13:54,2007-10-12T16:49:09,1,2024-08-23T00:00:00.000000,AB2269,0,RAJESHS,0,Y,USD,NPR,1,,134.5,134.2,3,3.0,0,0,2024-08-29 05:00:47.736
4877,1,N,1,CSB,2024-08-23T10:13:54,2007-11-04T12:16:44,1,2024-08-23T00:00:00.000000,AB2269,0,KRISHNAP,0,Y,JPY,NPR,1,,0.919,0.924,1,1.0,0,0,2024-08-29 05:00:47.736
4877,1,N,1,NCB,2024-08-23T10:13:54,2007-11-04T12:16:44,1,2024-08-23T00:00:00.000000,AB2269,0,KRISHNAP,0,Y,JPY,NPR,1,,0.919,0.924,1,1.0,0,0,2024-08-29 05:00:47.736
4877,1,N,1,REV,2024-08-23T10:13:54,2007-11-04T12:16:44,1,2024-08-23T00:00:00.000000,AB2269,0,KRISHNAP,0,Y,JPY,NPR,1,,0.924,0.924,1,1.0,0,0,2024-08-29 05:00:47.736
4877,1,N,1,SEL,2024-08-23T10:13:54,2007-11-04T12:16:44,1,2024-08-23T00:00:00.000000,AB2269,0,KRISHNAP,0,Y,JPY,NPR,1,,0.928,0.924,1,1.0,0,0,2024-08-29 05:00:47.736
4903,1,N,1,CSB,2024-08-23T10:13:54,2007-11-29T16:11:54,1,2024-08-23T00:00:00.000000,AB2269,0,RABINB,0,Y,GBP,NPR,1,,174.97,175.84,3,3.0,0,0,2024-08-29 05:00:47.736
4903,1,N,1,NCB,2024-08-23T10:13:54,2007-11-29T16:11:54,1,2024-08-23T00:00:00.000000,AB2269,0,RABINB,0,Y,GBP,NPR,1,,174.97,175.84,3,3.0,0,0,2024-08-29 05:00:47.736
4903,1,N,1,REV,2024-08-23T10:13:54,2007-11-29T16:11:54,1,2024-08-23T00:00:00.000000,AB2269,0,RABINB,0,Y,GBP,NPR,1,,175.84,175.84,3,3.0,0,0,2024-08-29 05:00:47.736
4903,1,N,1,SEL,2024-08-23T10:13:54,2007-11-29T16:11:54,1,2024-08-23T00:00:00.000000,AB2269,0,RABINB,0,Y,GBP,NPR,1,,176.72,175.84,3,3.0,0,0,2024-08-29 05:00:47.736
4912,1,N,1,CSB,2024-08-23T10:13:54,2008-01-10T10:29:30,1,2024-08-23T00:00:00.000000,AB2269,0,RABINB,0,Y,EUR,NPR,1,,148.44,149.18,3,3.0,0,0,2024-08-29 05:00:47.736
4912,1,N,1,NCB,2024-08-23T10:13:54,2008-01-10T10:29:30,1,2024-08-23T00:00:00.000000,AB2269,0,RABINB,0,Y,EUR,NPR,1,,148.44,149.18,3,3.0,0,0,2024-08-29 05:00:47.736
4912,1,N,1,SEL,2024-08-23T10:13:54,2008-01-10T10:29:30,1,2024-08-23T00:00:00.000000,AB2269,0,RABINB,0,Y,EUR,NPR,1,,149.93,149.18,3,3.0,0,0,2024-08-29 05:00:47.736
4912,1,N,1,REV,2024-08-23T10:13:54,2008-01-10T10:29:30,1,2024-08-23T00:00:00.000000,AB2269,0,RABINB,0,Y,EUR,NPR,1,,149.18,149.18,3,3.0,0,0,2024-08-29 05:00:47.736
4745,1,N,1,CSB,2024-08-23T10:13:54,2008-01-16T14:55:16,1,2024-08-23T00:00:00.000000,AB2269,0,RABINB,0,Y,MYR,NPR,1,,29.9,30.05,1,1.0,0,0,2024-08-29 05:00:47.736
4745,1,N,1,NCB,2024-08-23T10:13:54,2008-01-16T14:55:16,1,2024-08-23T00:00:00.000000,AB2269,0,RABINB,0,Y,MYR,NPR,1,,29.9,30.05,1,1.0,0,0,2024-08-29 05:00:47.736
4745,1,N,1,SEL,2024-08-23T10:13:54,2008-01-16T14:55:16,1,2024-08-23T00:00:00.000000,AB2269,0,RABINB,0,Y,MYR,NPR,1,,30.2,30.05,1,1.0,0,0,2024-08-29 05:00:47.736
4745,1,N,1,REV,2024-08-23T10:13:54,2008-01-16T14:55:16,1,2024-08-23T00:00:00.000000,AB2269,0,RABINB,0,Y,MYR,NPR,1,,30.05,30.05,1,1.0,0,0,2024-08-29 05:00:47.736
4503,1,N,1,CSB,2024-08-23T10:13:54,2008-02-06T11:04:24,1,2024-08-23T00:00:00.000000,AB2269,0,RABINB,0,Y,CHF,NPR,1,,155.66,156.44,1,1.0,0,0,2024-08-29 05:00:47.736
4503,1,N,1,NCB,2024-08-23T10:13:54,2008-02-06T11:04:24,1,2024-08-23T00:00:00.000000,AB2269,0,RABINB,0,Y,CHF,NPR,1,,155.66,156.44,1,1.0,0,0,2024-08-29 05:00:47.736
4503,1,N,1,SEL,2024-08-23T10:13:54,2008-02-06T11:04:24,1,2024-08-23T00:00:00.000000,AB2269,0,RABINB,0,Y,CHF,NPR,1,,157.22,156.44,1,1.0,0,0,2024-08-29 05:00:47.736
4503,1,N,1,REV,2024-08-23T10:13:54,2008-02-06T11:04:24,1,2024-08-23T00:00:00.000000,AB2269,0,RABINB,0,Y,CHF,NPR,1,,156.44,156.44,1,1.0,0,0,2024-08-29 05:00:47.736
4642,1,N,1,CSB,2024-08-23T10:13:54,2008-02-06T11:09:14,1,2024-08-23T00:00:00.000000,AB2269,0,RABINB,0,Y,AUD,NPR,1,,89.7,90.15,1,1.0,0,0,2024-08-29 05:00:47.736
4642,1,N,1,NCB,2024-08-23T10:13:54,2008-02-06T11:09:14,1,2024-08-23T00:00:00.000000,AB2269,0,RABINB,0,Y,AUD,NPR,1,,89.7,90.15,1,1.0,0,0,2024-08-29 05:00:47.736
4642,1,N,1,SEL,2024-08-23T10:13:54,2008-02-06T11:09:14,1,2024-08-23T00:00:00.000000,AB2269,0,RABINB,0,Y,AUD,NPR,1,,90.6,90.15,1,1.0,0,0,2024-08-29 05:00:47.736
4642,1,N,1,REV,2024-08-23T10:13:54,2008-02-06T11:09:14,1,2024-08-23T00:00:00.000000,AB2269,0,RABINB,0,Y,AUD,NPR,1,,90.15,90.15,1,1.0,0,0,2024-08-29 05:00:47.736
4503,1,N,1,CSB,2024-08-23T10:13:54,2008-02-06T11:12:21,1,2024-08-23T00:00:00.000000,AB2269,0,RABINB,0,Y,SGD,NPR,1,,102.0,102.51,1,1.0,0,0,2024-08-29 05:00:47.736
4503,1,N,1,NCB,2024-08-23T10:13:54,2008-02-06T11:12:21,1,2024-08-23T00:00:00.000000,AB2269,0,RABINB,0,Y,SGD,NPR,1,,102.0,102.51,1,1.0,0,0,2024-08-29 05:00:47.736
4503,1,N,1,SEL,2024-08-23T10:13:54,2008-02-06T11:12:21,1,2024-08-23T00:00:00.000000,AB2269,0,RABINB,0,Y,SGD,NPR,1,,103.02,102.51,1,1.0,0,0,2024-08-29 05:00:47.736
4503,1,N,1,REV,2024-08-23T10:13:54,2008-02-06T11:12:21,1,2024-08-23T00:00:00.000000,AB2269,0,RABINB,0,Y,SGD,NPR,1,,102.51,102.51,1,1.0,0,0,2024-08-29 05:00:47.736
4599,1,N,1,CSB,2024-08-23T10:13:54,2008-02-06T11:15:30,1,2024-08-23T00:00:00.000000,AB2269,0,RABINB,0,Y,HKD,NPR,1,,17.0,17.08,1,1.0,0,0,2024-08-29 05:00:47.736
4599,1,N,1,NCB,2024-08-23T10:13:54,2008-02-06T11:15:30,1,2024-08-23T00:00:00.000000,AB2269,0,RABINB,0,Y,HKD,NPR,1,,17.0,17.08,1,1.0,0,0,2024-08-29 05:00:47.736
4599,1,N,1,SEL,2024-08-23T10:13:54,2008-02-06T11:15:30,1,2024-08-23T00:00:00.000000,AB2269,0,RABINB,0,Y,HKD,NPR,1,,17.17,17.08,1,1.0,0,0,2024-08-29 05:00:47.736
4599,1,N,1,REV,2024-08-23T10:13:54,2008-02-06T11:15:30,1,2024-08-23T00:00:00.000000,AB2269,0,RABINB,0,Y,HKD,NPR,1,,17.08,17.08,1,1.0,0,0,2024-08-29 05:00:47.736
4517,1,N,1,CSB,2024-08-23T10:13:54,2008-02-06T11:17:26,1,2024-08-23T00:00:00.000000,AB2269,0,RABINB,0,Y,CAD,NPR,1,,98.15,98.64,1,1.0,0,0,2024-08-29 05:00:47.736
4517,1,N,1,NCB,2024-08-23T10:13:54,2008-02-06T11:17:26,1,2024-08-23T00:00:00.000000,AB2269,0,RABINB,0,Y,CAD,NPR,1,,98.15,98.64,1,1.0,0,0,2024-08-29 05:00:47.736
4517,1,N,1,SEL,2024-08-23T10:13:54,2008-02-06T11:17:26,1,2024-08-23T00:00:00.000000,AB2269,0,RABINB,0,Y,CAD,NPR,1,,99.13,98.64,1,1.0,0,0,2024-08-29 05:00:47.736
4517,1,N,1,REV,2024-08-23T10:13:54,2008-02-06T11:17:26,1,2024-08-23T00:00:00.000000,AB2269,0,RABINB,0,Y,CAD,NPR,1,,98.64,98.64,1,1.0,0,0,2024-08-29 05:00:47.736
4496,1,N,1,CSB,2024-08-23T10:13:54,2008-02-06T11:19:25,1,2024-08-23T00:00:00.000000,AB2269,0,RABINB,0,Y,DKK,NPR,1,,19.88,19.98,3,3.0,0,0,2024-08-29 05:00:47.736
4496,1,N,1,NCB,2024-08-23T10:13:54,2008-02-06T11:19:25,1,2024-08-23T00:00:00.000000,AB2269,0,RABINB,0,Y,DKK,NPR,1,,19.88,19.98,3,3.0,0,0,2024-08-29 05:00:47.736
4496,1,N,1,SEL,2024-08-23T10:13:54,2008-02-06T11:19:25,1,2024-08-23T00:00:00.000000,AB2269,0,RABINB,0,Y,DKK,NPR,1,,20.08,19.98,3,3.0,0,0,2024-08-29 05:00:47.736
4496,1,N,1,REV,2024-08-23T10:13:54,2008-02-06T11:19:25,1,2024-08-23T00:00:00.000000,AB2269,0,RABINB,0,Y,DKK,NPR,1,,19.98,19.98,3,3.0,0,0,2024-08-29 05:00:47.736
4535,1,N,1,CSB,2024-08-23T10:13:54,2008-02-06T11:21:01,1,2024-08-23T00:00:00.000000,AB2269,0,RABINB,0,Y,CNY,NPR,1,,18.68,18.77,0,0.0,0,0,2024-08-29 05:00:47.736
4535,1,N,1,NCB,2024-08-23T10:13:54,2008-02-06T11:21:01,1,2024-08-23T00:00:00.000000,AB2269,0,RABINB,0,Y,CNY,NPR,1,,18.68,18.77,0,15.76,0,0,2024-08-29 05:00:47.736
4535,1,N,1,SEL,2024-08-23T10:13:54,2008-02-06T11:21:01,1,2024-08-23T00:00:00.000000,AB2269,0,RABINB,0,Y,CNY,NPR,1,,18.87,18.77,0,0.0,0,0,2024-08-29 05:00:47.736
4535,1,N,1,REV,2024-08-23T10:13:54,2008-02-06T11:21:01,1,2024-08-23T00:00:00.000000,AB2269,0,RABINB,0,Y,CNY,NPR,1,,18.77,18.77,0,0.0,0,0,2024-08-29 05:00:47.736
4728,1,N,1,CSB,2024-08-23T10:13:54,2008-02-06T11:22:34,1,2024-08-23T00:00:00.000000,AB2269,0,RABINB,0,Y,QAR,NPR,1,,36.17,36.35,0,0.0,0,0,2024-08-29 05:00:47.736
4728,1,N,1,NCB,2024-08-23T10:13:54,2008-02-06T11:22:34,1,2024-08-23T00:00:00.000000,AB2269,0,RABINB,0,Y,QAR,NPR,1,,36.17,36.35,0,0.0,0,0,2024-08-29 05:00:47.736
4728,1,N,1,SEL,2024-08-23T10:13:54,2008-02-06T11:22:34,1,2024-08-23T00:00:00.000000,AB2269,0,RABINB,0,Y,QAR,NPR,1,,36.53,36.35,0,0.0,0,0,2024-08-29 05:00:47.736
4728,1,N,1,REV,2024-08-23T10:13:54,2008-02-06T11:22:34,1,2024-08-23T00:00:00.000000,AB2269,0,RABINB,0,Y,QAR,NPR,1,,36.35,36.35,0,0.0,0,0,2024-08-29 05:00:47.736
4673,1,N,1,CSB,2024-08-23T10:13:54,2008-02-06T11:23:57,1,2024-08-23T00:00:00.000000,AB2269,0,RABINB,0,Y,SAR,NPR,1,,34.76,34.94,1,1.0,0,0,2024-08-29 05:00:47.736
4673,1,N,1,NCB,2024-08-23T10:13:54,2008-02-06T11:23:57,1,2024-08-23T00:00:00.000000,AB2269,0,RABINB,0,Y,SAR,NPR,1,,34.76,34.94,1,1.0,0,0,2024-08-29 05:00:47.736
4673,1,N,1,SEL,2024-08-23T10:13:54,2008-02-06T11:23:57,1,2024-08-23T00:00:00.000000,AB2269,0,RABINB,0,Y,SAR,NPR,1,,35.11,34.94,1,1.0,0,0,2024-08-29 05:00:47.736
4673,1,N,1,REV,2024-08-23T10:13:54,2008-02-06T11:23:57,1,2024-08-23T00:00:00.000000,AB2269,0,RABINB,0,Y,SAR,NPR,1,,34.94,34.94,1,1.0,0,0,2024-08-29 05:00:47.736
4480,1,N,1,CSB,2024-08-23T10:13:54,2008-02-06T11:25:14,1,2024-08-23T00:00:00.000000,AB2269,0,RABINB,0,Y,SEK,NPR,1,,12.91,12.97,1,1.0,0,0,2024-08-29 05:00:47.736
4480,1,N,1,NCB,2024-08-23T10:13:54,2008-02-06T11:25:14,1,2024-08-23T00:00:00.000000,AB2269,0,RABINB,0,Y,SEK,NPR,1,,12.91,12.97,1,1.0,0,0,2024-08-29 05:00:47.736
4480,1,N,1,SEL,2024-08-23T10:13:54,2008-02-06T11:25:14,1,2024-08-23T00:00:00.000000,AB2269,0,RABINB,0,Y,SEK,NPR,1,,13.03,12.97,1,11.69,0,0,2024-08-29 05:00:47.736
4480,1,N,1,REV,2024-08-23T10:13:54,2008-02-06T11:25:14,1,2024-08-23T00:00:00.000000,AB2269,0,RABINB,0,Y,SEK,NPR,1,,12.97,12.97,1,1.0,0,0,2024-08-29 05:00:47.736
4587,1,N,1,CSB,2024-08-23T10:13:54,2008-02-06T11:26:21,1,2024-08-23T00:00:00.000000,AB2269,0,RABINB,0,Y,THB,NPR,1,,3.88,3.89,1,1.0,0,0,2024-08-29 05:00:47.736
4587,1,N,1,NCB,2024-08-23T10:13:54,2008-02-06T11:26:21,1,2024-08-23T00:00:00.000000,AB2269,0,RABINB,0,Y,THB,NPR,1,,3.88,3.89,1,1.0,0,0,2024-08-29 05:00:47.736
4587,1,N,1,SEL,2024-08-23T10:13:54,2008-02-06T11:26:21,1,2024-08-23T00:00:00.000000,AB2269,0,RABINB,0,Y,THB,NPR,1,,3.91,3.89,1,1.0,0,0,2024-08-29 05:00:47.736
4587,1,N,1,REV,2024-08-23T10:13:54,2008-02-06T11:26:21,1,2024-08-23T00:00:00.000000,AB2269,0,RABINB,0,Y,THB,NPR,1,,3.89,3.89,1,1.0,0,0,2024-08-29 05:00:47.736
4747,1,N,1,CSB,2024-08-23T10:13:54,2008-02-06T11:27:49,1,2024-08-23T00:00:00.000000,AB2269,0,RABINB,0,Y,AED,NPR,1,,36.46,36.64,1,1.0,0,0,2024-08-29 05:00:47.736
4747,1,N,1,NCB,2024-08-23T10:13:54,2008-02-06T11:27:49,1,2024-08-23T00:00:00.000000,AB2269,0,RABINB,0,Y,AED,NPR,1,,36.46,36.64,1,1.0,0,0,2024-08-29 05:00:47.736
4747,1,N,1,SEL,2024-08-23T10:13:54,2008-02-06T11:27:49,1,2024-08-23T00:00:00.000000,AB2269,0,RABINB,0,Y,AED,NPR,1,,36.82,36.64,1,1.0,0,0,2024-08-29 05:00:47.736
4747,1,N,1,REV,2024-08-23T10:13:54,2008-02-06T11:27:49,1,2024-08-23T00:00:00.000000,AB2269,0,RABINB,0,Y,AED,NPR,1,,36.64,36.64,1,1.0,0,0,2024-08-29 05:00:47.736
3796,1,N,1,CSB,2024-08-23T10:13:54,2011-06-24T15:21:02,1,2024-08-23T00:00:00.000000,AB2269,0,RABINB,0,Y,KRW,NPR,1,,0.1001,0.1006,1,1.0,0,0,2024-08-29 05:00:47.736
3795,1,N,1,NCB,2024-08-23T10:13:54,2011-06-24T15:24:13,1,2024-08-23T00:00:00.000000,AB2269,0,RABINB,0,Y,KRW,NPR,1,,0.1001,0.1006,1,1.0,0,0,2024-08-29 05:00:47.736
3794,1,N,1,SEL,2024-08-23T10:13:54,2011-06-24T15:24:35,1,2024-08-23T00:00:00.000000,AB2269,0,RABINB,0,Y,KRW,NPR,1,,0.1011,0.1006,1,1.0,0,0,2024-08-29 05:00:47.736
3793,1,N,1,REV,2024-08-23T10:13:54,2011-06-24T15:24:55,1,2024-08-23T00:00:00.000000,AB2269,0,RABINB,0,Y,KRW,NPR,1,,0.1006,0.1006,1,1.0,0,0,2024-08-29 05:00:47.736
3072,1,N,1,CSB,2024-08-23T10:13:54,2014-01-14T20:03:46,1,2024-08-23T00:00:00.000000,AB2269,0,JEEVAS,0,Y,KWD,NPR,1,,438.18,440.37,1,1.0,0,0,2024-08-29 05:00:47.736
3071,1,N,1,NCB,2024-08-23T10:13:54,2014-01-14T20:05:05,1,2024-08-23T00:00:00.000000,AB2269,0,JEEVAS,0,Y,KWD,NPR,1,,438.18,440.37,1,1.0,0,0,2024-08-29 05:00:47.736
3070,1,N,1,REV,2024-08-23T10:13:54,2014-01-14T20:06:28,1,2024-08-23T00:00:00.000000,AB2269,0,JEEVAS,0,Y,KWD,NPR,1,,440.37,440.37,1,1.0,0,0,2024-08-29 05:00:47.736
3070,1,N,1,SEL,2024-08-23T10:13:54,2014-01-14T20:06:28,1,2024-08-23T00:00:00.000000,AB2269,0,JEEVAS,0,Y,KWD,NPR,1,,442.56,440.37,1,1.0,0,0,2024-08-29 05:00:47.736
3025,1,N,1,CSB,2024-08-23T10:13:54,2014-03-14T16:58:07,1,2024-08-23T00:00:00.000000,AB2269,0,DIPENDRASH,0,Y,BHD,NPR,1,,353.7,355.47,0,1.0,0,0,2024-08-29 05:00:47.736
3025,1,N,1,NCB,2024-08-23T10:13:54,2014-03-14T16:58:07,1,2024-08-23T00:00:00.000000,AB2269,0,DIPENDRASH,0,Y,BHD,NPR,1,,353.7,355.47,1,1.0,0,0,2024-08-29 05:00:47.736
3025,1,N,1,SEL,2024-08-23T10:13:54,2014-03-14T16:58:07,1,2024-08-23T00:00:00.000000,AB2269,0,DIPENDRASH,0,Y,BHD,NPR,1,,357.24,355.47,1,1.0,0,0,2024-08-29 05:00:47.736
3025,1,N,1,REV,2024-08-23T10:13:54,2014-03-14T16:58:07,1,2024-08-23T00:00:00.000000,AB2269,0,DIPENDRASH,0,Y,BHD,NPR,1,,355.47,355.47,1,1.0,0,0,2024-08-29 05:00:47.736
